
                        S T E P       1


                                INCREMENT     1


 temperatures for set N_ALL and time  0.2000000E+01

        80  3.729598E+02
        81  3.729679E+02
        82  3.729623E+02

                                INCREMENT     9


 temperatures for set N_ALL and time  0.1800000E+02

         1  3.729834E+02
         2  3.729806E+02
         3  3.729856E+02
         4  3.729900E+02
         5  3.729844E+02
         6  3.729873E+02
         7  3.729823E+02
         8  3.729902E+02
         9  3.729859E+02
        10  3.729882E+02
        11  3.729878E+02
        12  3.729915E+02
        13  3.729825E+02
        14  3.729833E+02
        15  3.729843E+02
        16  3.729853E+02
        17  3.729896E+02
        18  3.729889E+02
        19  3.729882E+02
        20  3.729918E+02
        21  3.729843E+02
        22  3.729928E+02
        23  3.729823E+02
        24  3.729824E+02
        25  3.729895E+02
        26  3.729887E+02
        27  3.729848E+02
        28  3.729855E+02
        29  3.729886E+02
        30  3.729906E+02
        31  3.729868E+02
        32  3.729937E+02
        33  3.729865E+02
        34  3.729844E+02
        35  3.729838E+02
        36  3.729829E+02
        37  3.729935E+02
        38  3.729894E+02
        39  3.729894E+02
        40  3.729890E+02
        41  3.729850E+02
        42  3.729883E+02
        43  3.729872E+02
        44  3.729847E+02
        45  3.729833E+02
        46  3.729875E+02
        47  3.729884E+02
        48  3.729868E+02
        49  3.729870E+02
        50  3.729854E+02
        51  3.729860E+02
        52  3.729872E+02
        53  3.729862E+02
        54  3.729899E+02
        55  3.729888E+02
        56  3.729891E+02
        57  3.729853E+02
        58  3.729837E+02
        59  3.729854E+02
        60  3.729904E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.729866E+02
        73  3.729877E+02
        74  3.729882E+02
        75  3.729867E+02
        76  3.729867E+02
        77  3.729867E+02
        78  3.729881E+02
        79  3.729863E+02
        80  3.729846E+02
        81  3.729878E+02
        82  3.729856E+02

                                INCREMENT    10


 temperatures for set N_ALL and time  0.2000000E+02

         1  3.729936E+02
         2  3.729926E+02
         3  3.729945E+02
         4  3.729962E+02
         5  3.729941E+02
         6  3.729952E+02
         7  3.729932E+02
         8  3.729963E+02
         9  3.729947E+02
        10  3.729955E+02
        11  3.729954E+02
        12  3.729968E+02
        13  3.729933E+02
        14  3.729936E+02
        15  3.729940E+02
        16  3.729944E+02
        17  3.729960E+02
        18  3.729958E+02
        19  3.729955E+02
        20  3.729969E+02
        21  3.729940E+02
        22  3.729973E+02
        23  3.729932E+02
        24  3.729933E+02
        25  3.729960E+02
        26  3.729957E+02
        27  3.729942E+02
        28  3.729945E+02
        29  3.729956E+02
        30  3.729964E+02
        31  3.729950E+02
        32  3.729976E+02
        33  3.729949E+02
        34  3.729940E+02
        35  3.729938E+02
        36  3.729935E+02
        37  3.729975E+02
        38  3.729960E+02
        39  3.729960E+02
        40  3.729958E+02
        41  3.729943E+02
        42  3.729955E+02
        43  3.729951E+02
        44  3.729942E+02
        45  3.729936E+02
        46  3.729952E+02
        47  3.729956E+02
        48  3.729949E+02
        49  3.729950E+02
        50  3.729944E+02
        51  3.729947E+02
        52  3.729952E+02
        53  3.729948E+02
        54  3.729962E+02
        55  3.729957E+02
        56  3.729959E+02
        57  3.729944E+02
        58  3.729938E+02
        59  3.729944E+02
        60  3.729964E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.729949E+02
        73  3.729953E+02
        74  3.729955E+02
        75  3.729949E+02
        76  3.729949E+02
        77  3.729949E+02
        78  3.729955E+02
        79  3.729948E+02
        80  3.729941E+02
        81  3.729954E+02
        82  3.729945E+02

                                INCREMENT    11


 temperatures for set N_ALL and time  0.2200000E+02

         1  3.729976E+02
         2  3.729972E+02
         3  3.729979E+02
         4  3.729985E+02
         5  3.729977E+02
         6  3.729982E+02
         7  3.729974E+02
         8  3.729986E+02
         9  3.729980E+02
        10  3.729983E+02
        11  3.729982E+02
        12  3.729988E+02
        13  3.729974E+02
        14  3.729976E+02
        15  3.729977E+02
        16  3.729979E+02
        17  3.729985E+02
        18  3.729984E+02
        19  3.729983E+02
        20  3.729988E+02
        21  3.729977E+02
        22  3.729990E+02
        23  3.729974E+02
        24  3.729974E+02
        25  3.729985E+02
        26  3.729983E+02
        27  3.729978E+02
        28  3.729979E+02
        29  3.729983E+02
        30  3.729986E+02
        31  3.729981E+02
        32  3.729991E+02
        33  3.729981E+02
        34  3.729977E+02
        35  3.729976E+02
        36  3.729975E+02
        37  3.729991E+02
        38  3.729985E+02
        39  3.729985E+02
        40  3.729984E+02
        41  3.729978E+02
        42  3.729983E+02
        43  3.729981E+02
        44  3.729978E+02
        45  3.729976E+02
        46  3.729982E+02
        47  3.729983E+02
        48  3.729981E+02
        49  3.729981E+02
        50  3.729979E+02
        51  3.729980E+02
        52  3.729982E+02
        53  3.729980E+02
        54  3.729985E+02
        55  3.729984E+02
        56  3.729984E+02
        57  3.729979E+02
        58  3.729976E+02
        59  3.729979E+02
        60  3.729986E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.729981E+02
        73  3.729982E+02
        74  3.729983E+02
        75  3.729981E+02
        76  3.729981E+02
        77  3.729981E+02
        78  3.729983E+02
        79  3.729980E+02
        80  3.729978E+02
        81  3.729982E+02
        82  3.729979E+02

                                INCREMENT    12


 temperatures for set N_ALL and time  0.2400000E+02

         1  3.729991E+02
         2  3.729989E+02
         3  3.729992E+02
         4  3.729994E+02
         5  3.729991E+02
         6  3.729993E+02
         7  3.729990E+02
         8  3.729995E+02
         9  3.729992E+02
        10  3.729994E+02
        11  3.729993E+02
        12  3.729995E+02
        13  3.729990E+02
        14  3.729991E+02
        15  3.729991E+02
        16  3.729992E+02
        17  3.729994E+02
        18  3.729994E+02
        19  3.729993E+02
        20  3.729995E+02
        21  3.729991E+02
        22  3.729996E+02
        23  3.729990E+02
        24  3.729990E+02
        25  3.729994E+02
        26  3.729994E+02
        27  3.729992E+02
        28  3.729992E+02
        29  3.729994E+02
        30  3.729995E+02
        31  3.729993E+02
        32  3.729997E+02
        33  3.729993E+02
        34  3.729991E+02
        35  3.729991E+02
        36  3.729990E+02
        37  3.729996E+02
        38  3.729994E+02
        39  3.729994E+02
        40  3.729994E+02
        41  3.729992E+02
        42  3.729993E+02
        43  3.729993E+02
        44  3.729991E+02
        45  3.729991E+02
        46  3.729993E+02
        47  3.729994E+02
        48  3.729993E+02
        49  3.729993E+02
        50  3.729992E+02
        51  3.729992E+02
        52  3.729993E+02
        53  3.729992E+02
        54  3.729994E+02
        55  3.729994E+02
        56  3.729994E+02
        57  3.729992E+02
        58  3.729991E+02
        59  3.729992E+02
        60  3.729995E+02
        61  3.730000E+02
        62  3.730000E+02
        63  3.730000E+02
        64  3.730000E+02
        65  3.730000E+02
        66  3.730000E+02
        67  3.730000E+02
        68  3.730000E+02
        69  3.730000E+02
        70  3.730000E+02
        71  3.730000E+02
        72  3.729993E+02
        73  3.729993E+02
        74  3.729993E+02
        75  3.729993E+02
        76  3.729993E+02
        77  3.729993E+02
        78  3.729993E+02
        79  3.729992E+02
        80  3.729991E+02
        81  3.729993E+02
        82  3.729992E+02

                                INCREMENT    13


 temperatures for set N_ALL and time  0.2600000E+02

         1  3.729996E+02
         2  3.729996E+02
         3  3.729997E+02
         4  3.729998E+02
         5  3.729997E+02
         6  3.729997E+02
         7  3.729996E+02
         8  3.729998E+02
         9  3.729997E+02
        10  3.729998E+02
        11  3.729997E+02
        12  3.729998E+02
        13  3.729996E+02
        14  3.729996E+02
        15  3.729997E+02
        16  3.729997E+02
        17  3.729998E+02
        18  3.729998E+02
        19  3.729997E+02
        20  3.729998E+02
        21  3.729997E+02
        22  3.729998E+02
        23  3.729996E+02
        24  3.729996E+02
        25  3.729998E+02
        26  3.729998E+02
        27  3.729997E+02
        28  3.729997E+02
        29  3.729998E+02
        30  3.729998E+02
        31  3.729997E+02
        32  3.729999E+02
        33  3.729997E+02
        34  3.729997E+02
        35  3.729997E+02
        36  3.729996E+02
        37  3.729999E+02
        38  3.729998E+02
        39  3.729998E+02
        40  3.729998E+02
        41  3.729997E+02
